,Bedrijf,Maand nummer,Probability Maand,Dag nummer,Probability Dag,Uur nummer,Probability Uur
427,PVH Tommy Hilfiger,3,,4,,19,0.1054517696519128
428,PVH Tommy Hilfiger,3,,4,,20,0.1354900233057945
429,PVH Tommy Hilfiger,3,,4,,21,0.0461636277974292
430,PVH Tommy Hilfiger,3,,4,,22,0.0106196064569011
431,PVH Tommy Hilfiger,3,,4,,23,0.0
432,PVH Tommy Hilfiger,3,,5,,0,0.0
433,PVH Tommy Hilfiger,3,,5,,1,0.0
434,PVH Tommy Hilfiger,3,,5,,2,0.0180718626981917
435,PVH Tommy Hilfiger,3,,5,,3,0.0156632113529111
436,PVH Tommy Hilfiger,3,,5,,4,0.0132289126513726
437,PVH Tommy Hilfiger,3,,5,,5,0.0282064441029714
438,PVH Tommy Hilfiger,3,,5,,6,0.0086872455444295
439,PVH Tommy Hilfiger,3,,5,,7,0.0046999605827403
440,PVH Tommy Hilfiger,3,,5,,8,0.0036178833712256
441,PVH Tommy Hilfiger,3,,5,,9,0.0039502997997184
442,PVH Tommy Hilfiger,3,,5,,10,0.0143229565887786
443,PVH Tommy Hilfiger,3,,5,,11,0.0011337374650254
444,PVH Tommy Hilfiger,3,,5,,12,0.0071291270542272
445,PVH Tommy Hilfiger,3,,5,,13,0.0343583830891204
446,PVH Tommy Hilfiger,3,,5,,14,0.0099048220781301
447,PVH Tommy Hilfiger,3,,5,,15,0.0632457822174093
448,PVH Tommy Hilfiger,3,,5,,16,0.0823746584294746
449,PVH Tommy Hilfiger,3,,5,,17,0.1808468685048946
450,PVH Tommy Hilfiger,3,,5,,18,0.2128328172573408
451,PVH Tommy Hilfiger,3,,5,,19,0.1054517696519128
452,PVH Tommy Hilfiger,3,,5,,20,0.1354900233057945
453,PVH Tommy Hilfiger,3,,5,,21,0.0461636277974292
454,PVH Tommy Hilfiger,3,,5,,22,0.0106196064569011
455,PVH Tommy Hilfiger,3,,5,,23,0.0
456,PVH Tommy Hilfiger,3,,6,,0,0.0
457,PVH Tommy Hilfiger,3,,6,,1,0.0
458,PVH Tommy Hilfiger,3,,6,,2,0.0180718626981917
459,PVH Tommy Hilfiger,3,,6,,3,0.0156632113529111
460,PVH Tommy Hilfiger,3,,6,,4,0.0132289126513726
461,PVH Tommy Hilfiger,3,,6,,5,0.0282064441029714
462,PVH Tommy Hilfiger,3,,6,,6,0.0086872455444295
463,PVH Tommy Hilfiger,3,,6,,7,0.0046999605827403
464,PVH Tommy Hilfiger,3,,6,,8,0.0036178833712256
465,PVH Tommy Hilfiger,3,,6,,9,0.0039502997997184
466,PVH Tommy Hilfiger,3,,6,,10,0.0143229565887786
467,PVH Tommy Hilfiger,3,,6,,11,0.0011337374650254
468,PVH Tommy Hilfiger,3,,6,,12,0.0071291270542272
469,PVH Tommy Hilfiger,3,,6,,13,0.0343583830891204
470,PVH Tommy Hilfiger,3,,6,,14,0.0099048220781301
471,PVH Tommy Hilfiger,3,,6,,15,0.0632457822174093
472,PVH Tommy Hilfiger,3,,6,,16,0.0823746584294746
473,PVH Tommy Hilfiger,3,,6,,17,0.1808468685048946
474,PVH Tommy Hilfiger,3,,6,,18,0.2128328172573408
475,PVH Tommy Hilfiger,3,,6,,19,0.1054517696519128
476,PVH Tommy Hilfiger,3,,6,,20,0.1354900233057945
477,PVH Tommy Hilfiger,3,,6,,21,0.0461636277974292
478,PVH Tommy Hilfiger,3,,6,,22,0.0106196064569011
479,PVH Tommy Hilfiger,3,,6,,23,0.0
480,PVH Tommy Hilfiger,3,,7,,0,0.0
481,PVH Tommy Hilfiger,3,,7,,1,0.0
482,PVH Tommy Hilfiger,3,,7,,2,0.0180718626981917
483,PVH Tommy Hilfiger,3,,7,,3,0.0156632113529111
484,PVH Tommy Hilfiger,3,,7,,4,0.0132289126513726
485,PVH Tommy Hilfiger,3,,7,,5,0.0282064441029714
486,PVH Tommy Hilfiger,3,,7,,6,0.0086872455444295
487,PVH Tommy Hilfiger,3,,7,,7,0.0046999605827403
488,PVH Tommy Hilfiger,3,,7,,8,0.0036178833712256
489,PVH Tommy Hilfiger,3,,7,,9,0.0039502997997184
490,PVH Tommy Hilfiger,3,,7,,10,0.0143229565887786
491,PVH Tommy Hilfiger,3,,7,,11,0.0011337374650254
492,PVH Tommy Hilfiger,3,,7,,12,0.0071291270542272
493,PVH Tommy Hilfiger,3,,7,,13,0.0343583830891204
494,PVH Tommy Hilfiger,3,,7,,14,0.0099048220781301
495,PVH Tommy Hilfiger,3,,7,,15,0.0632457822174093
496,PVH Tommy Hilfiger,3,,7,,16,0.0823746584294746
497,PVH Tommy Hilfiger,3,,7,,17,0.1808468685048946
498,PVH Tommy Hilfiger,3,,7,,18,0.2128328172573408
499,PVH Tommy Hilfiger,3,,7,,19,0.1054517696519128
500,PVH Tommy Hilfiger,3,,7,,20,0.1354900233057945
501,PVH Tommy Hilfiger,3,,7,,21,0.0461636277974292
502,PVH Tommy Hilfiger,3,,7,,22,0.0106196064569011
503,PVH Tommy Hilfiger,3,,7,,23,0.0
504,PVH Tommy Hilfiger,4,,1,,0,0.0
505,PVH Tommy Hilfiger,4,,1,,1,0.0
506,PVH Tommy Hilfiger,4,,1,,2,0.0180718626981917
507,PVH Tommy Hilfiger,4,,1,,3,0.0156632113529111
508,PVH Tommy Hilfiger,4,,1,,4,0.0132289126513726
509,PVH Tommy Hilfiger,4,,1,,5,0.0282064441029714
510,PVH Tommy Hilfiger,4,,1,,6,0.0086872455444295
511,PVH Tommy Hilfiger,4,,1,,7,0.0046999605827403
512,PVH Tommy Hilfiger,4,,1,,8,0.0036178833712256
513,PVH Tommy Hilfiger,4,,1,,9,0.0039502997997184
514,PVH Tommy Hilfiger,4,,1,,10,0.0143229565887786
515,PVH Tommy Hilfiger,4,,1,,11,0.0011337374650254
516,PVH Tommy Hilfiger,4,,1,,12,0.0071291270542272
517,PVH Tommy Hilfiger,4,,1,,13,0.0343583830891204
518,PVH Tommy Hilfiger,4,,1,,14,0.0099048220781301
519,PVH Tommy Hilfiger,4,,1,,15,0.0632457822174093
520,PVH Tommy Hilfiger,4,,1,,16,0.0823746584294746
521,PVH Tommy Hilfiger,4,,1,,17,0.1808468685048946
522,PVH Tommy Hilfiger,4,,1,,18,0.2128328172573408
523,PVH Tommy Hilfiger,4,,1,,19,0.1054517696519128
524,PVH Tommy Hilfiger,4,,1,,20,0.1354900233057945
525,PVH Tommy Hilfiger,4,,1,,21,0.0461636277974292
526,PVH Tommy Hilfiger,4,,1,,22,0.0106196064569011
527,PVH Tommy Hilfiger,4,,1,,23,0.0
528,PVH Tommy Hilfiger,4,,2,,0,0.0
529,PVH Tommy Hilfiger,4,,2,,1,0.0
530,PVH Tommy Hilfiger,4,,2,,2,0.0180718626981917
531,PVH Tommy Hilfiger,4,,2,,3,0.0156632113529111
532,PVH Tommy Hilfiger,4,,2,,4,0.0132289126513726
533,PVH Tommy Hilfiger,4,,2,,5,0.0282064441029714
534,PVH Tommy Hilfiger,4,,2,,6,0.0086872455444295
535,PVH Tommy Hilfiger,4,,2,,7,0.0046999605827403
536,PVH Tommy Hilfiger,4,,2,,8,0.0036178833712256
537,PVH Tommy Hilfiger,4,,2,,9,0.0039502997997184
538,PVH Tommy Hilfiger,4,,2,,10,0.0143229565887786
539,PVH Tommy Hilfiger,4,,2,,11,0.0011337374650254
540,PVH Tommy Hilfiger,4,,2,,12,0.0071291270542272
541,PVH Tommy Hilfiger,4,,2,,13,0.0343583830891204
542,PVH Tommy Hilfiger,4,,2,,14,0.0099048220781301
543,PVH Tommy Hilfiger,4,,2,,15,0.0632457822174093
544,PVH Tommy Hilfiger,4,,2,,16,0.0823746584294746
545,PVH Tommy Hilfiger,4,,2,,17,0.1808468685048946
546,PVH Tommy Hilfiger,4,,2,,18,0.2128328172573408
547,PVH Tommy Hilfiger,4,,2,,19,0.1054517696519128
548,PVH Tommy Hilfiger,4,,2,,20,0.1354900233057945
549,PVH Tommy Hilfiger,4,,2,,21,0.0461636277974292
550,PVH Tommy Hilfiger,4,,2,,22,0.0106196064569011
551,PVH Tommy Hilfiger,4,,2,,23,0.0
552,PVH Tommy Hilfiger,4,,3,,0,0.0
553,PVH Tommy Hilfiger,4,,3,,1,0.0
554,PVH Tommy Hilfiger,4,,3,,2,0.0180718626981917
555,PVH Tommy Hilfiger,4,,3,,3,0.0156632113529111
556,PVH Tommy Hilfiger,4,,3,,4,0.0132289126513726
557,PVH Tommy Hilfiger,4,,3,,5,0.0282064441029714
558,PVH Tommy Hilfiger,4,,3,,6,0.0086872455444295
559,PVH Tommy Hilfiger,4,,3,,7,0.0046999605827403
560,PVH Tommy Hilfiger,4,,3,,8,0.0036178833712256
561,PVH Tommy Hilfiger,4,,3,,9,0.0039502997997184
562,PVH Tommy Hilfiger,4,,3,,10,0.0143229565887786
563,PVH Tommy Hilfiger,4,,3,,11,0.0011337374650254
564,PVH Tommy Hilfiger,4,,3,,12,0.0071291270542272
565,PVH Tommy Hilfiger,4,,3,,13,0.0343583830891204
566,PVH Tommy Hilfiger,4,,3,,14,0.0099048220781301
567,PVH Tommy Hilfiger,4,,3,,15,0.0632457822174093
568,PVH Tommy Hilfiger,4,,3,,16,0.0823746584294746
569,PVH Tommy Hilfiger,4,,3,,17,0.1808468685048946
570,PVH Tommy Hilfiger,4,,3,,18,0.2128328172573408
571,PVH Tommy Hilfiger,4,,3,,19,0.1054517696519128
572,PVH Tommy Hilfiger,4,,3,,20,0.1354900233057945
573,PVH Tommy Hilfiger,4,,3,,21,0.0461636277974292
574,PVH Tommy Hilfiger,4,,3,,22,0.0106196064569011
575,PVH Tommy Hilfiger,4,,3,,23,0.0
576,PVH Tommy Hilfiger,4,,4,,0,0.0
577,PVH Tommy Hilfiger,4,,4,,1,0.0
578,PVH Tommy Hilfiger,4,,4,,2,0.0180718626981917
579,PVH Tommy Hilfiger,4,,4,,3,0.0156632113529111
580,PVH Tommy Hilfiger,4,,4,,4,0.0132289126513726
581,PVH Tommy Hilfiger,4,,4,,5,0.0282064441029714
582,PVH Tommy Hilfiger,4,,4,,6,0.0086872455444295
583,PVH Tommy Hilfiger,4,,4,,7,0.0046999605827403
584,PVH Tommy Hilfiger,4,,4,,8,0.0036178833712256
585,PVH Tommy Hilfiger,4,,4,,9,0.0039502997997184
586,PVH Tommy Hilfiger,4,,4,,10,0.0143229565887786
587,PVH Tommy Hilfiger,4,,4,,11,0.0011337374650254
588,PVH Tommy Hilfiger,4,,4,,12,0.0071291270542272
589,PVH Tommy Hilfiger,4,,4,,13,0.0343583830891204
590,PVH Tommy Hilfiger,4,,4,,14,0.0099048220781301
591,PVH Tommy Hilfiger,4,,4,,15,0.0632457822174093
592,PVH Tommy Hilfiger,4,,4,,16,0.0823746584294746
593,PVH Tommy Hilfiger,4,,4,,17,0.1808468685048946
594,PVH Tommy Hilfiger,4,,4,,18,0.2128328172573408
595,PVH Tommy Hilfiger,4,,4,,19,0.1054517696519128
596,PVH Tommy Hilfiger,4,,4,,20,0.1354900233057945
597,PVH Tommy Hilfiger,4,,4,,21,0.0461636277974292
598,PVH Tommy Hilfiger,4,,4,,22,0.0106196064569011
599,PVH Tommy Hilfiger,4,,4,,23,0.0
600,PVH Tommy Hilfiger,4,,5,,0,0.0
601,PVH Tommy Hilfiger,4,,5,,1,0.0
602,PVH Tommy Hilfiger,4,,5,,2,0.0180718626981917
603,PVH Tommy Hilfiger,4,,5,,3,0.0156632113529111
604,PVH Tommy Hilfiger,4,,5,,4,0.0132289126513726
605,PVH Tommy Hilfiger,4,,5,,5,0.0282064441029714
606,PVH Tommy Hilfiger,4,,5,,6,0.0086872455444295
607,PVH Tommy Hilfiger,4,,5,,7,0.0046999605827403
608,PVH Tommy Hilfiger,4,,5,,8,0.0036178833712256
609,PVH Tommy Hilfiger,4,,5,,9,0.0039502997997184
610,PVH Tommy Hilfiger,4,,5,,10,0.0143229565887786
611,PVH Tommy Hilfiger,4,,5,,11,0.0011337374650254
612,PVH Tommy Hilfiger,4,,5,,12,0.0071291270542272
613,PVH Tommy Hilfiger,4,,5,,13,0.0343583830891204
614,PVH Tommy Hilfiger,4,,5,,14,0.0099048220781301
615,PVH Tommy Hilfiger,4,,5,,15,0.0632457822174093
616,PVH Tommy Hilfiger,4,,5,,16,0.0823746584294746
617,PVH Tommy Hilfiger,4,,5,,17,0.1808468685048946
618,PVH Tommy Hilfiger,4,,5,,18,0.2128328172573408
619,PVH Tommy Hilfiger,4,,5,,19,0.1054517696519128
620,PVH Tommy Hilfiger,4,,5,,20,0.1354900233057945
621,PVH Tommy Hilfiger,4,,5,,21,0.0461636277974292
622,PVH Tommy Hilfiger,4,,5,,22,0.0106196064569011
623,PVH Tommy Hilfiger,4,,5,,23,0.0
624,PVH Tommy Hilfiger,4,,6,,0,0.0
625,PVH Tommy Hilfiger,4,,6,,1,0.0
626,PVH Tommy Hilfiger,4,,6,,2,0.0180718626981917
627,PVH Tommy Hilfiger,4,,6,,3,0.0156632113529111
628,PVH Tommy Hilfiger,4,,6,,4,0.0132289126513726
629,PVH Tommy Hilfiger,4,,6,,5,0.0282064441029714
630,PVH Tommy Hilfiger,4,,6,,6,0.0086872455444295
631,PVH Tommy Hilfiger,4,,6,,7,0.0046999605827403
632,PVH Tommy Hilfiger,4,,6,,8,0.0036178833712256
633,PVH Tommy Hilfiger,4,,6,,9,0.0039502997997184
634,PVH Tommy Hilfiger,4,,6,,10,0.0143229565887786
635,PVH Tommy Hilfiger,4,,6,,11,0.0011337374650254
636,PVH Tommy Hilfiger,4,,6,,12,0.0071291270542272
637,PVH Tommy Hilfiger,4,,6,,13,0.0343583830891204
638,PVH Tommy Hilfiger,4,,6,,14,0.0099048220781301
639,PVH Tommy Hilfiger,4,,6,,15,0.0632457822174093
640,PVH Tommy Hilfiger,4,,6,,16,0.0823746584294746
641,PVH Tommy Hilfiger,4,,6,,17,0.1808468685048946
642,PVH Tommy Hilfiger,4,,6,,18,0.2128328172573408
643,PVH Tommy Hilfiger,4,,6,,19,0.1054517696519128
644,PVH Tommy Hilfiger,4,,6,,20,0.1354900233057945
645,PVH Tommy Hilfiger,4,,6,,21,0.0461636277974292
646,PVH Tommy Hilfiger,4,,6,,22,0.0106196064569011
647,PVH Tommy Hilfiger,4,,6,,23,0.0
648,PVH Tommy Hilfiger,4,,7,,0,0.0
649,PVH Tommy Hilfiger,4,,7,,1,0.0
650,PVH Tommy Hilfiger,4,,7,,2,0.0180718626981917
651,PVH Tommy Hilfiger,4,,7,,3,0.0156632113529111
652,PVH Tommy Hilfiger,4,,7,,4,0.0132289126513726
653,PVH Tommy Hilfiger,4,,7,,5,0.0282064441029714
654,PVH Tommy Hilfiger,4,,7,,6,0.0086872455444295
655,PVH Tommy Hilfiger,4,,7,,7,0.0046999605827403
656,PVH Tommy Hilfiger,4,,7,,8,0.0036178833712256
657,PVH Tommy Hilfiger,4,,7,,9,0.0039502997997184
658,PVH Tommy Hilfiger,4,,7,,10,0.0143229565887786
659,PVH Tommy Hilfiger,4,,7,,11,0.0011337374650254
660,PVH Tommy Hilfiger,4,,7,,12,0.0071291270542272
661,PVH Tommy Hilfiger,4,,7,,13,0.0343583830891204
662,PVH Tommy Hilfiger,4,,7,,14,0.0099048220781301
663,PVH Tommy Hilfiger,4,,7,,15,0.0632457822174093
664,PVH Tommy Hilfiger,4,,7,,16,0.0823746584294746
665,PVH Tommy Hilfiger,4,,7,,17,0.1808468685048946
666,PVH Tommy Hilfiger,4,,7,,18,0.2128328172573408
667,PVH Tommy Hilfiger,4,,7,,19,0.1054517696519128
668,PVH Tommy Hilfiger,4,,7,,20,0.1354900233057945
669,PVH Tommy Hilfiger,4,,7,,21,0.0461636277974292
670,PVH Tommy Hilfiger,4,,7,,22,0.0106196064569011
671,PVH Tommy Hilfiger,4,,7,,23,0.0
672,PVH Tommy Hilfiger,5,,1,,0,0.0
673,PVH Tommy Hilfiger,5,,1,,1,0.0
674,PVH Tommy Hilfiger,5,,1,,2,0.0180718626981917
675,PVH Tommy Hilfiger,5,,1,,3,0.0156632113529111
676,PVH Tommy Hilfiger,5,,1,,4,0.0132289126513726
677,PVH Tommy Hilfiger,5,,1,,5,0.0282064441029714
678,PVH Tommy Hilfiger,5,,1,,6,0.0086872455444295
679,PVH Tommy Hilfiger,5,,1,,7,0.0046999605827403
680,PVH Tommy Hilfiger,5,,1,,8,0.0036178833712256
681,PVH Tommy Hilfiger,5,,1,,9,0.0039502997997184
682,PVH Tommy Hilfiger,5,,1,,10,0.0143229565887786
683,PVH Tommy Hilfiger,5,,1,,11,0.0011337374650254
684,PVH Tommy Hilfiger,5,,1,,12,0.0071291270542272
685,PVH Tommy Hilfiger,5,,1,,13,0.0343583830891204
686,PVH Tommy Hilfiger,5,,1,,14,0.0099048220781301
687,PVH Tommy Hilfiger,5,,1,,15,0.0632457822174093
688,PVH Tommy Hilfiger,5,,1,,16,0.0823746584294746
689,PVH Tommy Hilfiger,5,,1,,17,0.1808468685048946
690,PVH Tommy Hilfiger,5,,1,,18,0.2128328172573408
691,PVH Tommy Hilfiger,5,,1,,19,0.1054517696519128
692,PVH Tommy Hilfiger,5,,1,,20,0.1354900233057945
693,PVH Tommy Hilfiger,5,,1,,21,0.0461636277974292
694,PVH Tommy Hilfiger,5,,1,,22,0.0106196064569011
695,PVH Tommy Hilfiger,5,,1,,23,0.0
696,PVH Tommy Hilfiger,5,,2,,0,0.0
697,PVH Tommy Hilfiger,5,,2,,1,0.0
698,PVH Tommy Hilfiger,5,,2,,2,0.0180718626981917
699,PVH Tommy Hilfiger,5,,2,,3,0.0156632113529111
700,PVH Tommy Hilfiger,5,,2,,4,0.0132289126513726
701,PVH Tommy Hilfiger,5,,2,,5,0.0282064441029714
702,PVH Tommy Hilfiger,5,,2,,6,0.0086872455444295
703,PVH Tommy Hilfiger,5,,2,,7,0.0046999605827403
704,PVH Tommy Hilfiger,5,,2,,8,0.0036178833712256
705,PVH Tommy Hilfiger,5,,2,,9,0.0039502997997184
706,PVH Tommy Hilfiger,5,,2,,10,0.0143229565887786
707,PVH Tommy Hilfiger,5,,2,,11,0.0011337374650254
708,PVH Tommy Hilfiger,5,,2,,12,0.0071291270542272
709,PVH Tommy Hilfiger,5,,2,,13,0.0343583830891204
710,PVH Tommy Hilfiger,5,,2,,14,0.0099048220781301
711,PVH Tommy Hilfiger,5,,2,,15,0.0632457822174093
712,PVH Tommy Hilfiger,5,,2,,16,0.0823746584294746
713,PVH Tommy Hilfiger,5,,2,,17,0.1808468685048946
714,PVH Tommy Hilfiger,5,,2,,18,0.2128328172573408
715,PVH Tommy Hilfiger,5,,2,,19,0.1054517696519128
716,PVH Tommy Hilfiger,5,,2,,20,0.1354900233057945
717,PVH Tommy Hilfiger,5,,2,,21,0.0461636277974292
718,PVH Tommy Hilfiger,5,,2,,22,0.0106196064569011
719,PVH Tommy Hilfiger,5,,2,,23,0.0
720,PVH Tommy Hilfiger,5,,3,,0,0.0
721,PVH Tommy Hilfiger,5,,3,,1,0.0
722,PVH Tommy Hilfiger,5,,3,,2,0.0180718626981917
723,PVH Tommy Hilfiger,5,,3,,3,0.0156632113529111
724,PVH Tommy Hilfiger,5,,3,,4,0.0132289126513726
725,PVH Tommy Hilfiger,5,,3,,5,0.0282064441029714
726,PVH Tommy Hilfiger,5,,3,,6,0.0086872455444295
727,PVH Tommy Hilfiger,5,,3,,7,0.0046999605827403
728,PVH Tommy Hilfiger,5,,3,,8,0.0036178833712256
729,PVH Tommy Hilfiger,5,,3,,9,0.0039502997997184
730,PVH Tommy Hilfiger,5,,3,,10,0.0143229565887786
731,PVH Tommy Hilfiger,5,,3,,11,0.0011337374650254
732,PVH Tommy Hilfiger,5,,3,,12,0.0071291270542272
733,PVH Tommy Hilfiger,5,,3,,13,0.0343583830891204
734,PVH Tommy Hilfiger,5,,3,,14,0.0099048220781301
735,PVH Tommy Hilfiger,5,,3,,15,0.0632457822174093
736,PVH Tommy Hilfiger,5,,3,,16,0.0823746584294746
737,PVH Tommy Hilfiger,5,,3,,17,0.1808468685048946
738,PVH Tommy Hilfiger,5,,3,,18,0.2128328172573408
739,PVH Tommy Hilfiger,5,,3,,19,0.1054517696519128
740,PVH Tommy Hilfiger,5,,3,,20,0.1354900233057945
741,PVH Tommy Hilfiger,5,,3,,21,0.0461636277974292
742,PVH Tommy Hilfiger,5,,3,,22,0.0106196064569011
743,PVH Tommy Hilfiger,5,,3,,23,0.0
744,PVH Tommy Hilfiger,5,,4,,0,0.0
745,PVH Tommy Hilfiger,5,,4,,1,0.0
746,PVH Tommy Hilfiger,5,,4,,2,0.0180718626981917
747,PVH Tommy Hilfiger,5,,4,,3,0.0156632113529111
748,PVH Tommy Hilfiger,5,,4,,4,0.0132289126513726
749,PVH Tommy Hilfiger,5,,4,,5,0.0282064441029714
750,PVH Tommy Hilfiger,5,,4,,6,0.0086872455444295
751,PVH Tommy Hilfiger,5,,4,,7,0.0046999605827403
752,PVH Tommy Hilfiger,5,,4,,8,0.0036178833712256
753,PVH Tommy Hilfiger,5,,4,,9,0.0039502997997184
754,PVH Tommy Hilfiger,5,,4,,10,0.0143229565887786
755,PVH Tommy Hilfiger,5,,4,,11,0.0011337374650254
756,PVH Tommy Hilfiger,5,,4,,12,0.0071291270542272
757,PVH Tommy Hilfiger,5,,4,,13,0.0343583830891204
758,PVH Tommy Hilfiger,5,,4,,14,0.0099048220781301
759,PVH Tommy Hilfiger,5,,4,,15,0.0632457822174093
760,PVH Tommy Hilfiger,5,,4,,16,0.0823746584294746
761,PVH Tommy Hilfiger,5,,4,,17,0.1808468685048946
762,PVH Tommy Hilfiger,5,,4,,18,0.2128328172573408
763,PVH Tommy Hilfiger,5,,4,,19,0.1054517696519128
764,PVH Tommy Hilfiger,5,,4,,20,0.1354900233057945
765,PVH Tommy Hilfiger,5,,4,,21,0.0461636277974292
766,PVH Tommy Hilfiger,5,,4,,22,0.0106196064569011
767,PVH Tommy Hilfiger,5,,4,,23,0.0
768,PVH Tommy Hilfiger,5,,5,,0,0.0
769,PVH Tommy Hilfiger,5,,5,,1,0.0
770,PVH Tommy Hilfiger,5,,5,,2,0.0180718626981917
771,PVH Tommy Hilfiger,5,,5,,3,0.0156632113529111
772,PVH Tommy Hilfiger,5,,5,,4,0.0132289126513726
773,PVH Tommy Hilfiger,5,,5,,5,0.0282064441029714
774,PVH Tommy Hilfiger,5,,5,,6,0.0086872455444295
775,PVH Tommy Hilfiger,5,,5,,7,0.0046999605827403
776,PVH Tommy Hilfiger,5,,5,,8,0.0036178833712256
777,PVH Tommy Hilfiger,5,,5,,9,0.0039502997997184
778,PVH Tommy Hilfiger,5,,5,,10,0.0143229565887786
779,PVH Tommy Hilfiger,5,,5,,11,0.0011337374650254
780,PVH Tommy Hilfiger,5,,5,,12,0.0071291270542272
781,PVH Tommy Hilfiger,5,,5,,13,0.0343583830891204
782,PVH Tommy Hilfiger,5,,5,,14,0.0099048220781301
783,PVH Tommy Hilfiger,5,,5,,15,0.0632457822174093
784,PVH Tommy Hilfiger,5,,5,,16,0.0823746584294746
785,PVH Tommy Hilfiger,5,,5,,17,0.1808468685048946
786,PVH Tommy Hilfiger,5,,5,,18,0.2128328172573408
787,PVH Tommy Hilfiger,5,,5,,19,0.1054517696519128
788,PVH Tommy Hilfiger,5,,5,,20,0.1354900233057945
789,PVH Tommy Hilfiger,5,,5,,21,0.0461636277974292
790,PVH Tommy Hilfiger,5,,5,,22,0.0106196064569011
791,PVH Tommy Hilfiger,5,,5,,23,0.0
792,PVH Tommy Hilfiger,5,,6,,0,0.0
793,PVH Tommy Hilfiger,5,,6,,1,0.0
794,PVH Tommy Hilfiger,5,,6,,2,0.0180718626981917
795,PVH Tommy Hilfiger,5,,6,,3,0.0156632113529111
796,PVH Tommy Hilfiger,5,,6,,4,0.0132289126513726
797,PVH Tommy Hilfiger,5,,6,,5,0.0282064441029714
798,PVH Tommy Hilfiger,5,,6,,6,0.0086872455444295
799,PVH Tommy Hilfiger,5,,6,,7,0.0046999605827403
800,PVH Tommy Hilfiger,5,,6,,8,0.0036178833712256
801,PVH Tommy Hilfiger,5,,6,,9,0.0039502997997184
802,PVH Tommy Hilfiger,5,,6,,10,0.0143229565887786
803,PVH Tommy Hilfiger,5,,6,,11,0.0011337374650254
804,PVH Tommy Hilfiger,5,,6,,12,0.0071291270542272
805,PVH Tommy Hilfiger,5,,6,,13,0.0343583830891204
806,PVH Tommy Hilfiger,5,,6,,14,0.0099048220781301
807,PVH Tommy Hilfiger,5,,6,,15,0.0632457822174093
808,PVH Tommy Hilfiger,5,,6,,16,0.0823746584294746
809,PVH Tommy Hilfiger,5,,6,,17,0.1808468685048946
810,PVH Tommy Hilfiger,5,,6,,18,0.2128328172573408
811,PVH Tommy Hilfiger,5,,6,,19,0.1054517696519128
812,PVH Tommy Hilfiger,5,,6,,20,0.1354900233057945
813,PVH Tommy Hilfiger,5,,6,,21,0.0461636277974292
814,PVH Tommy Hilfiger,5,,6,,22,0.0106196064569011
815,PVH Tommy Hilfiger,5,,6,,23,0.0
816,PVH Tommy Hilfiger,5,,7,,0,0.0
817,PVH Tommy Hilfiger,5,,7,,1,0.0
818,PVH Tommy Hilfiger,5,,7,,2,0.0180718626981917
819,PVH Tommy Hilfiger,5,,7,,3,0.0156632113529111
820,PVH Tommy Hilfiger,5,,7,,4,0.0132289126513726
821,PVH Tommy Hilfiger,5,,7,,5,0.0282064441029714
822,PVH Tommy Hilfiger,5,,7,,6,0.0086872455444295
823,PVH Tommy Hilfiger,5,,7,,7,0.0046999605827403
824,PVH Tommy Hilfiger,5,,7,,8,0.0036178833712256
825,PVH Tommy Hilfiger,5,,7,,9,0.0039502997997184
826,PVH Tommy Hilfiger,5,,7,,10,0.0143229565887786
827,PVH Tommy Hilfiger,5,,7,,11,0.0011337374650254
828,PVH Tommy Hilfiger,5,,7,,12,0.0071291270542272
829,PVH Tommy Hilfiger,5,,7,,13,0.0343583830891204
830,PVH Tommy Hilfiger,5,,7,,14,0.0099048220781301
831,PVH Tommy Hilfiger,5,,7,,15,0.0632457822174093
832,PVH Tommy Hilfiger,5,,7,,16,0.0823746584294746
833,PVH Tommy Hilfiger,5,,7,,17,0.1808468685048946
834,PVH Tommy Hilfiger,5,,7,,18,0.2128328172573408
835,PVH Tommy Hilfiger,5,,7,,19,0.1054517696519128
836,PVH Tommy Hilfiger,5,,7,,20,0.1354900233057945
837,PVH Tommy Hilfiger,5,,7,,21,0.0461636277974292
838,PVH Tommy Hilfiger,5,,7,,22,0.0106196064569011
839,PVH Tommy Hilfiger,5,,7,,23,0.0
840,PVH Tommy Hilfiger,6,,1,,0,0.0
841,PVH Tommy Hilfiger,6,,1,,1,0.0
842,PVH Tommy Hilfiger,6,,1,,2,0.0180718626981917
843,PVH Tommy Hilfiger,6,,1,,3,0.0156632113529111
844,PVH Tommy Hilfiger,6,,1,,4,0.0132289126513726
845,PVH Tommy Hilfiger,6,,1,,5,0.0282064441029714
846,PVH Tommy Hilfiger,6,,1,,6,0.0086872455444295
847,PVH Tommy Hilfiger,6,,1,,7,0.0046999605827403
848,PVH Tommy Hilfiger,6,,1,,8,0.0036178833712256
849,PVH Tommy Hilfiger,6,,1,,9,0.0039502997997184
850,PVH Tommy Hilfiger,6,,1,,10,0.0143229565887786
851,PVH Tommy Hilfiger,6,,1,,11,0.0011337374650254
852,PVH Tommy Hilfiger,6,,1,,12,0.0071291270542272
853,PVH Tommy Hilfiger,6,,1,,13,0.0343583830891204
854,PVH Tommy Hilfiger,6,,1,,14,0.0099048220781301
855,PVH Tommy Hilfiger,6,,1,,15,0.0632457822174093
856,PVH Tommy Hilfiger,6,,1,,16,0.0823746584294746
