,Bedrijf,Maand nummer,Probability Maand,Dag nummer,Probability Dag,Uur nummer,Probability Uur,Probability Uur Smart0,Probability Uur Smart1
4435,ICE Cobotics,3,1.0,3,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4436,ICE Cobotics,3,1.0,3,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4437,ICE Cobotics,3,1.0,3,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4438,ICE Cobotics,3,1.0,3,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4439,ICE Cobotics,3,1.0,3,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4440,ICE Cobotics,3,1.0,4,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4441,ICE Cobotics,3,1.0,4,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4442,ICE Cobotics,3,1.0,4,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4443,ICE Cobotics,3,1.0,4,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4444,ICE Cobotics,3,1.0,4,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4445,ICE Cobotics,3,1.0,4,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4446,ICE Cobotics,3,1.0,4,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4447,ICE Cobotics,3,1.0,4,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4448,ICE Cobotics,3,1.0,4,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4449,ICE Cobotics,3,1.0,4,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4450,ICE Cobotics,3,1.0,4,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4451,ICE Cobotics,3,1.0,4,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4452,ICE Cobotics,3,1.0,4,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4453,ICE Cobotics,3,1.0,4,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4454,ICE Cobotics,3,1.0,4,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4455,ICE Cobotics,3,1.0,4,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4456,ICE Cobotics,3,1.0,4,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4457,ICE Cobotics,3,1.0,4,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4458,ICE Cobotics,3,1.0,4,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4459,ICE Cobotics,3,1.0,4,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4460,ICE Cobotics,3,1.0,4,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4461,ICE Cobotics,3,1.0,4,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4462,ICE Cobotics,3,1.0,4,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4463,ICE Cobotics,3,1.0,4,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4464,ICE Cobotics,3,1.0,5,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4465,ICE Cobotics,3,1.0,5,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4466,ICE Cobotics,3,1.0,5,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4467,ICE Cobotics,3,1.0,5,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4468,ICE Cobotics,3,1.0,5,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4469,ICE Cobotics,3,1.0,5,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4470,ICE Cobotics,3,1.0,5,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4471,ICE Cobotics,3,1.0,5,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4472,ICE Cobotics,3,1.0,5,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4473,ICE Cobotics,3,1.0,5,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4474,ICE Cobotics,3,1.0,5,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4475,ICE Cobotics,3,1.0,5,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4476,ICE Cobotics,3,1.0,5,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4477,ICE Cobotics,3,1.0,5,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4478,ICE Cobotics,3,1.0,5,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4479,ICE Cobotics,3,1.0,5,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4480,ICE Cobotics,3,1.0,5,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4481,ICE Cobotics,3,1.0,5,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4482,ICE Cobotics,3,1.0,5,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4483,ICE Cobotics,3,1.0,5,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4484,ICE Cobotics,3,1.0,5,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4485,ICE Cobotics,3,1.0,5,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4486,ICE Cobotics,3,1.0,5,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4487,ICE Cobotics,3,1.0,5,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4488,ICE Cobotics,3,1.0,6,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4489,ICE Cobotics,3,1.0,6,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4490,ICE Cobotics,3,1.0,6,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4491,ICE Cobotics,3,1.0,6,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4492,ICE Cobotics,3,1.0,6,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4493,ICE Cobotics,3,1.0,6,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4494,ICE Cobotics,3,1.0,6,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4495,ICE Cobotics,3,1.0,6,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4496,ICE Cobotics,3,1.0,6,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4497,ICE Cobotics,3,1.0,6,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4498,ICE Cobotics,3,1.0,6,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4499,ICE Cobotics,3,1.0,6,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4500,ICE Cobotics,3,1.0,6,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4501,ICE Cobotics,3,1.0,6,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4502,ICE Cobotics,3,1.0,6,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4503,ICE Cobotics,3,1.0,6,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4504,ICE Cobotics,3,1.0,6,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4505,ICE Cobotics,3,1.0,6,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4506,ICE Cobotics,3,1.0,6,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4507,ICE Cobotics,3,1.0,6,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4508,ICE Cobotics,3,1.0,6,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4509,ICE Cobotics,3,1.0,6,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4510,ICE Cobotics,3,1.0,6,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4511,ICE Cobotics,3,1.0,6,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4512,ICE Cobotics,3,1.0,7,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4513,ICE Cobotics,3,1.0,7,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4514,ICE Cobotics,3,1.0,7,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4515,ICE Cobotics,3,1.0,7,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4516,ICE Cobotics,3,1.0,7,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4517,ICE Cobotics,3,1.0,7,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4518,ICE Cobotics,3,1.0,7,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4519,ICE Cobotics,3,1.0,7,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4520,ICE Cobotics,3,1.0,7,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4521,ICE Cobotics,3,1.0,7,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4522,ICE Cobotics,3,1.0,7,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4523,ICE Cobotics,3,1.0,7,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4524,ICE Cobotics,3,1.0,7,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4525,ICE Cobotics,3,1.0,7,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4526,ICE Cobotics,3,1.0,7,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4527,ICE Cobotics,3,1.0,7,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4528,ICE Cobotics,3,1.0,7,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4529,ICE Cobotics,3,1.0,7,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4530,ICE Cobotics,3,1.0,7,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4531,ICE Cobotics,3,1.0,7,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4532,ICE Cobotics,3,1.0,7,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4533,ICE Cobotics,3,1.0,7,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4534,ICE Cobotics,3,1.0,7,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4535,ICE Cobotics,3,1.0,7,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4536,ICE Cobotics,4,1.0,1,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4537,ICE Cobotics,4,1.0,1,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4538,ICE Cobotics,4,1.0,1,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4539,ICE Cobotics,4,1.0,1,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4540,ICE Cobotics,4,1.0,1,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4541,ICE Cobotics,4,1.0,1,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4542,ICE Cobotics,4,1.0,1,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4543,ICE Cobotics,4,1.0,1,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4544,ICE Cobotics,4,1.0,1,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4545,ICE Cobotics,4,1.0,1,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4546,ICE Cobotics,4,1.0,1,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4547,ICE Cobotics,4,1.0,1,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4548,ICE Cobotics,4,1.0,1,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4549,ICE Cobotics,4,1.0,1,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4550,ICE Cobotics,4,1.0,1,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4551,ICE Cobotics,4,1.0,1,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4552,ICE Cobotics,4,1.0,1,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4553,ICE Cobotics,4,1.0,1,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4554,ICE Cobotics,4,1.0,1,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4555,ICE Cobotics,4,1.0,1,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4556,ICE Cobotics,4,1.0,1,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4557,ICE Cobotics,4,1.0,1,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4558,ICE Cobotics,4,1.0,1,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4559,ICE Cobotics,4,1.0,1,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4560,ICE Cobotics,4,1.0,2,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4561,ICE Cobotics,4,1.0,2,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4562,ICE Cobotics,4,1.0,2,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4563,ICE Cobotics,4,1.0,2,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4564,ICE Cobotics,4,1.0,2,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4565,ICE Cobotics,4,1.0,2,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4566,ICE Cobotics,4,1.0,2,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4567,ICE Cobotics,4,1.0,2,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4568,ICE Cobotics,4,1.0,2,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4569,ICE Cobotics,4,1.0,2,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4570,ICE Cobotics,4,1.0,2,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4571,ICE Cobotics,4,1.0,2,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4572,ICE Cobotics,4,1.0,2,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4573,ICE Cobotics,4,1.0,2,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4574,ICE Cobotics,4,1.0,2,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4575,ICE Cobotics,4,1.0,2,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4576,ICE Cobotics,4,1.0,2,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4577,ICE Cobotics,4,1.0,2,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4578,ICE Cobotics,4,1.0,2,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4579,ICE Cobotics,4,1.0,2,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4580,ICE Cobotics,4,1.0,2,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4581,ICE Cobotics,4,1.0,2,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4582,ICE Cobotics,4,1.0,2,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4583,ICE Cobotics,4,1.0,2,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4584,ICE Cobotics,4,1.0,3,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4585,ICE Cobotics,4,1.0,3,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4586,ICE Cobotics,4,1.0,3,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4587,ICE Cobotics,4,1.0,3,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4588,ICE Cobotics,4,1.0,3,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4589,ICE Cobotics,4,1.0,3,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4590,ICE Cobotics,4,1.0,3,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4591,ICE Cobotics,4,1.0,3,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4592,ICE Cobotics,4,1.0,3,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4593,ICE Cobotics,4,1.0,3,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4594,ICE Cobotics,4,1.0,3,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4595,ICE Cobotics,4,1.0,3,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4596,ICE Cobotics,4,1.0,3,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4597,ICE Cobotics,4,1.0,3,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4598,ICE Cobotics,4,1.0,3,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4599,ICE Cobotics,4,1.0,3,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4600,ICE Cobotics,4,1.0,3,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4601,ICE Cobotics,4,1.0,3,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4602,ICE Cobotics,4,1.0,3,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4603,ICE Cobotics,4,1.0,3,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4604,ICE Cobotics,4,1.0,3,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4605,ICE Cobotics,4,1.0,3,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4606,ICE Cobotics,4,1.0,3,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4607,ICE Cobotics,4,1.0,3,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4608,ICE Cobotics,4,1.0,4,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4609,ICE Cobotics,4,1.0,4,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4610,ICE Cobotics,4,1.0,4,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4611,ICE Cobotics,4,1.0,4,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4612,ICE Cobotics,4,1.0,4,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4613,ICE Cobotics,4,1.0,4,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4614,ICE Cobotics,4,1.0,4,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4615,ICE Cobotics,4,1.0,4,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4616,ICE Cobotics,4,1.0,4,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4617,ICE Cobotics,4,1.0,4,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4618,ICE Cobotics,4,1.0,4,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4619,ICE Cobotics,4,1.0,4,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4620,ICE Cobotics,4,1.0,4,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4621,ICE Cobotics,4,1.0,4,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4622,ICE Cobotics,4,1.0,4,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4623,ICE Cobotics,4,1.0,4,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4624,ICE Cobotics,4,1.0,4,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4625,ICE Cobotics,4,1.0,4,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4626,ICE Cobotics,4,1.0,4,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4627,ICE Cobotics,4,1.0,4,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4628,ICE Cobotics,4,1.0,4,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4629,ICE Cobotics,4,1.0,4,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4630,ICE Cobotics,4,1.0,4,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4631,ICE Cobotics,4,1.0,4,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4632,ICE Cobotics,4,1.0,5,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4633,ICE Cobotics,4,1.0,5,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4634,ICE Cobotics,4,1.0,5,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4635,ICE Cobotics,4,1.0,5,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4636,ICE Cobotics,4,1.0,5,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4637,ICE Cobotics,4,1.0,5,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4638,ICE Cobotics,4,1.0,5,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4639,ICE Cobotics,4,1.0,5,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4640,ICE Cobotics,4,1.0,5,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4641,ICE Cobotics,4,1.0,5,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4642,ICE Cobotics,4,1.0,5,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4643,ICE Cobotics,4,1.0,5,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4644,ICE Cobotics,4,1.0,5,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4645,ICE Cobotics,4,1.0,5,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4646,ICE Cobotics,4,1.0,5,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4647,ICE Cobotics,4,1.0,5,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4648,ICE Cobotics,4,1.0,5,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4649,ICE Cobotics,4,1.0,5,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4650,ICE Cobotics,4,1.0,5,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4651,ICE Cobotics,4,1.0,5,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4652,ICE Cobotics,4,1.0,5,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4653,ICE Cobotics,4,1.0,5,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4654,ICE Cobotics,4,1.0,5,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4655,ICE Cobotics,4,1.0,5,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4656,ICE Cobotics,4,1.0,6,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4657,ICE Cobotics,4,1.0,6,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4658,ICE Cobotics,4,1.0,6,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4659,ICE Cobotics,4,1.0,6,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
4660,ICE Cobotics,4,1.0,6,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
4661,ICE Cobotics,4,1.0,6,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
4662,ICE Cobotics,4,1.0,6,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
4663,ICE Cobotics,4,1.0,6,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
4664,ICE Cobotics,4,1.0,6,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
4665,ICE Cobotics,4,1.0,6,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
4666,ICE Cobotics,4,1.0,6,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
4667,ICE Cobotics,4,1.0,6,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
4668,ICE Cobotics,4,1.0,6,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
4669,ICE Cobotics,4,1.0,6,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
4670,ICE Cobotics,4,1.0,6,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
4671,ICE Cobotics,4,1.0,6,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
4672,ICE Cobotics,4,1.0,6,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
4673,ICE Cobotics,4,1.0,6,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
4674,ICE Cobotics,4,1.0,6,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
4675,ICE Cobotics,4,1.0,6,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
4676,ICE Cobotics,4,1.0,6,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
4677,ICE Cobotics,4,1.0,6,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
4678,ICE Cobotics,4,1.0,6,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
4679,ICE Cobotics,4,1.0,6,1.0,23,0.0,0.0410614397981484,0.0609691756841019
4680,ICE Cobotics,4,1.0,7,1.0,0,0.0,0.0223966530687821,0.0611542639966294
4681,ICE Cobotics,4,1.0,7,1.0,1,0.0,0.0107871822875869,0.0611021969756856
4682,ICE Cobotics,4,1.0,7,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
4683,ICE Cobotics,4,1.0,7,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
